Symbol,Name,Sector,Market Cap Type,AVG CLOSING PRE 08,STD PRE 08,KURTOSIS PRE 08,ENTROPY PRE 08,25TH PERCENTILE PRE 08,50TH PERCENTILE PRE 08,75TH PERCENTILE PRE 08,MIN PRE 08,MAX PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,KURTOSIS DURING 08,ENTROPY DURING 08,25TH PERCENTILE DURING 08,50TH PERCENTILE DURING 08,75TH PERCENTILE DURING 08,MIN DURING 08,MAX DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,KURTOSIS POST 08,ENTROPY POST 08,25TH PERCENTILE POST 08,50TH PERCENTILE POST 08,75TH PERCENTILE POST 08,MIN POST 08,MAX POST 08,AVG CLOSING PRE COVID,STD PRE COVID,KURTOSIS PRE COVID,ENTROPY PRE COVID,25TH PERCENTILE PRE COVID,50TH PERCENTILE PRE COVID,75TH PERCENTILE PRE COVID,MIN PRE COVID,MAX PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,KURTOSIS DURING COVID,ENTROPY DURING COVID,25TH PERCENTILE DURING COVID,50TH PERCENTILE DURING COVID,75TH PERCENTILE DURING COVID,MIN DURING COVID,MAX DURING COVID
IVZ,Invesco Plc,Financial Services,Medium Cap Stock,15.60310757,1.31965113,0.028525490398796368,5.5219620148983,14.63,15.33,16.335,13.36,19.36,-8.89420005,14.21533597,3.4810290260000003,-0.4590617156940127,5.500126765948412,13.31,15.5,16.6,5.68,19.36,-2.035155715,13.92603175,1.252764643,-0.4798609812454653,5.525323363621969,13.022499999999999,14.114999999999998,14.9625,10.37,15.9,17.25396825,1.533806337,-1.036137777613206,5.525480936010961,16.095,17.17,18.65,14.4,20.11,-37.60007405,10.76646341,3.781611901,-0.7929371465077519,4.3499935878574805,7.9399999999999995,8.935,14.0825,6.7,18.2
FFIV,"F5 Networks, Inc.",Technology,Medium Cap Stock,37.56203187,3.639072554,0.935035310216254,5.520665225123943,35.68,37.51,39.925,26.12,45.6,-32.7949113,25.24359684,4.716206113999999,-1.040308413405173,5.516337478062943,21.7,23.53,29.64,18.05,35.3,106.37246609999998,52.09583333,12.51195453,-1.2511960078496516,5.500582022103566,39.245,51.16,63.9375,32.54,74.69,147.2724603,11.85786391,-0.8190207759448316,5.526220508110741,138.8,144.625,157.3825,122.07,172.08,-15.9415971,123.794878,14.09643219,-0.5586783508948979,4.400191922056439,116.2875,123.81,136.24,90.55,149.02
JNPR,"Juniper Networks, Inc.",Technology,Medium Cap Stock,22.89390438,5.664418549,-1.3480842253746763,5.49544653824911,17.55,21.55,28.200000000000003,15.6,33.12,-9.796656574,20.65106719,3.678885276,-0.7008453734375175,5.516826240824179,17.58,21.95,23.3,12.17,28.53,13.37128843,23.41238095,1.874881745,-0.10210305328611467,5.526280146436141,22.155,23.105,24.232499999999998,19.96,28.13,24.95896825,1.248226362,-0.8201917971115198,5.528176753080325,24.0,25.025,25.98,22.03,27.57,-12.4211375,21.85878049,1.7778280480000002,-0.1679039460895262,4.40336591074583,21.1625,22.38,23.105,17.13,24.5
XRX,Xerox Corporation,Technology,Medium Cap Stock,38.47721116,2.06044427,-0.12994150137951133,5.524041777868654,37.17,37.83,39.760000000000005,34.75,43.79,-28.56702917,27.48541502,6.542235152999999,-0.5010014175196695,5.5019204170007034,24.43,30.27,31.87,11.61,34.85,-28.91294741,19.53857143,2.396944341,-0.04056847747809966,5.521871996983837,17.685000000000002,19.42,21.15,13.48,25.42,31.05757937,4.0547758589999985,0.5065359388037325,5.520657682149017,28.9075,30.765,33.7625,18.87,38.54,-25.16456966,23.24207317,8.182480945,-1.1604121612832714,4.349299884849423,17.24,18.335,31.707500000000003,14.89,37.72
GPC,Genuine Parts Company,Consumer Cyclical,Large Cap Stock,32.01796813,0.833243935,-0.4480453815834542,5.525114438620907,31.53,32.16,32.555,29.93,33.66,-14.12257822,27.49620553,1.796300605,0.4946209741187566,5.531219421107456,26.69,27.71,28.86,21.38,30.59,1.827325808,27.99865079,2.202593854,-0.7251941216100057,5.526345185206765,26.424999999999997,27.68,29.765,23.13,33.33,97.9659127,5.812846294,-0.6402194019654894,5.527664113521519,93.905,98.965,102.41250000000001,84.84,110.5,-20.4068597,77.97414634,11.04423283,-0.5603767988280683,4.396735455573154,70.92500000000001,76.32,85.57000000000001,49.84,97.85
SWN,Southwestern Energy Company,Energy,Small Cap Stock,21.22972112,2.411702577,-0.38259107229716216,5.519093051979276,19.314999999999998,21.015,22.7425,16.435,27.74,63.66932619,34.7465415,6.612010131,-0.8041425938058451,5.5156542527286865,29.565,33.68,39.2,20.81,48.69,22.25277474,42.47861111,3.564986891,-0.06022666994874192,5.525952008328005,40.120000000000005,42.144999999999996,44.5625,35.39,51.65,3.086150794,1.069393778,-1.6442505159069651,5.4691372713903785,2.0475,2.92,4.1625,1.58,4.82,-28.86789891,2.195243902,0.6597403629999999,-1.530497238131875,4.362172394620772,1.6025000000000003,2.02,2.915,1.26,3.24
CXO,Concho Resources Inc.,Energy,Large Cap Stock,16.35392857,2.756347775,-1.3202121416226318,4.416641215907076,13.42,16.095,18.6375,12.39,21.72,59.70779076,26.11849802,5.400137502000001,-0.4264762995467102,5.5126013065624715,21.7,25.28,30.17,15.0,39.69,65.68306697,43.27392857,8.444945684,-0.8460769244155726,5.51012843306396,36.4675,43.855000000000004,49.455,25.54,60.22,92.41218254,19.20025273,-1.5132662185061188,5.507470631462493,72.2075,99.125,108.78,61.45,123.7,-38.15803217,57.1495122,12.50877962,-0.738956314139442,4.383484486564166,48.067499999999995,54.97,66.7075,35.88,81.92
AA,Alcoa Inc.,Basic Materials,Medium Cap Stock,74.83689243,8.018677491,-0.20722521874758204,5.519743584294631,69.6,74.21,80.705,58.62,98.45,-18.96933709,60.64083004,23.00295981,-0.8496260856229543,5.448596774689406,45.31,68.76,76.51,14.79,94.48,-52.01796161,29.09670635,3.468930835,0.24554620133266525,5.522266985232086,27.165000000000003,29.41,31.145,20.43,38.8,23.68948413,3.760790707,-1.227618294723709,5.516958754010973,20.755,22.56,27.895,16.73,30.98,-59.61571296,9.566829268,3.5204685010000003,-0.8436333314190319,4.344473994072615,7.1775,7.8,12.925,5.48,16.7
RSG,"Republic Services, Inc.",Industrials,Large Cap Stock,21.33976096,1.633527699,-1.0878800203827044,5.522558870158875,19.814999999999998,21.26,22.535,18.83,24.98,-0.120199492,21.31411067,2.762942075,-0.3860631016066005,5.524641993590431,20.61,21.96,23.45,13.51,25.55,-0.476171049,21.21261905,1.499679742,-0.7619978181102338,5.526929701330895,19.985,21.35,22.32,17.64,24.28,82.64575397,5.058646638,-0.8881632927667864,5.527535491559111,77.595,84.89,86.40500000000002,69.7,89.32,1.506402543,83.89073171,9.081479564,-1.1240072910697765,4.401002894976021,77.1475,80.91,93.39750000000001,65.91,99.9
MUR,Murphy Oil Corporation,Energy,Medium Cap Stock,35.2423506,5.045190863999999,-0.5619734802462366,5.515457837249068,31.145,34.66,37.535,27.0,47.22,23.14437487,43.39897233,10.34574568,-0.8898699698986179,5.50303943670162,36.42,46.05,50.93,22.37,60.42,-19.511937300000003,34.93099206,2.189504166,-0.8802067337481794,5.527475416011296,33.2775,34.8,36.802499999999995,30.82,39.76,23.65539683,3.079258112,-0.8082254388683943,5.520825039740629,21.3825,23.775,26.060000000000002,16.84,29.3,-48.61792328,12.15463415,5.812930497999999,-1.114982908923587,4.297296025693778,7.33,10.96,18.402500000000003,4.63,22.11
ROP,"Roper Industries, Inc.",Industrials,Large Cap Stock,53.58326693,5.203057994,-1.0104590915077507,5.520784115674234,48.980000000000004,52.39,57.769999999999996,44.86,65.65,-3.974505879,51.45359684,7.843411811,-0.7328281262260314,5.521250591838761,47.02,54.13,57.53,32.8,62.93,-2.582049141,50.12503968,4.657534828,-0.7153681609712779,5.525106977362323,47.4775,49.77,53.87,39.62,60.22,340.4613492000001,26.76410706,1.2838210138299893,5.526228463032696,333.395,347.47,356.83000000000004,256.55,382.75,0.189231627,341.1056098,34.55963781,-0.9984117271838387,4.4015951214512015,313.1675,347.815,366.885,253.88,393.8
FIS,"Fidelity National Information Services, Inc.",Technology,Large Cap Stock,22.148725100000004,2.134331738,-0.5931825276272167,5.520871964806276,20.61,22.04,23.63,18.57,27.16,-23.15210034,17.02083004,2.312953452,-0.5161113174812879,5.523782127082823,15.4,17.8,18.63,10.62,20.53,22.5666729,20.86186508,1.729887756,0.6113936281950321,5.5260224570396765,19.927500000000002,20.66,21.49,16.69,25.84,121.5949206,12.11423188,-1.3914036200968167,5.524428701386687,109.97999999999999,124.05000000000001,132.10750000000002,96.7,139.04,8.220382165,131.5904878,13.26297938,-0.4686994623634941,4.401668253387396,122.69749999999999,129.515,141.56,102.2,156.64
FLR,Fluor Corporation,Industrials,Small Cap Stock,45.44422311,10.36365768,-0.7719757342068099,5.50028907567222,36.175,42.88,53.035,31.15,69.78,23.23920398,56.00509881,15.36911835,-1.0091631246762105,5.494081969653113,43.83,57.96,66.95,24.81,82.64,-26.81987169,40.98460317,3.346617285,-0.8500520260597426,5.526128174262782,38.5125,40.224999999999994,43.625,33.95,49.32,27.07972222,8.019429911,-1.595517377247765,5.484639521237334,18.557499999999997,28.605,34.8125,15.85,40.12,-62.54735153,10.14207317,3.988964016,0.33459582348985073,4.335712144467299,7.28,9.45,11.605,3.4,19.77
DTE,DTE Energy Company,Utilities,Large Cap Stock,28.18438247,1.13871819,-0.5748758028018375,5.524641603323445,27.085,27.9,28.59,25.83,30.91,-12.9853369,24.52454545,1.799901973,-0.2713091427627985,5.530650255017988,23.2,24.77,25.65,18.61,26.85,11.52626488,27.35130952,3.723682295,-1.3112614949172523,5.520014426746753,23.025000000000002,28.285,30.232499999999998,19.84,32.8,121.892381,5.8680851889999985,0.9513874076067226,5.528252647270699,117.9575,121.74000000000001,125.05000000000001,102.49,129.97,-12.35421299,106.8335366,15.0449411,-0.5445574453422539,4.397050480751978,97.22999999999999,101.995,113.82499999999999,76.07,132.17
RF,Regions Financial Corporation,Financial Services,Large Cap Stock,23.64386454,2.444390764,0.2339115874069821,5.5198979904873395,22.155,24.53,25.48,16.71,26.72,-51.99282686,11.35075099,4.127465573,-1.60054192210935,5.467516103631488,7.54,9.46,15.45,5.32,18.98,-55.03758796,5.103571429,1.083700657,-0.5775666160460435,5.5067357215861445,4.4175,5.03,5.84,2.77,7.29,14.74599206,1.014087331,-0.6036282925556726,5.527089596479119,13.967500000000001,14.585,15.420000000000002,12.82,17.03,-24.14639988,11.18536585,2.754434895,-0.8768653540433458,4.378106515860074,9.232500000000002,9.985,13.6125,7.27,16.22
BG,Bunge Limited,Consumer Defensive,Medium Cap Stock,65.31219124,9.739559229,-0.5045718587501709,5.514760271931968,57.975,61.82,70.6,53.08,89.11,4.04718137,67.95549407,23.28445101,-1.1079394929412771,5.467909167305843,46.17,74.67,87.34,23.04,101.67,-29.86843136,47.65825397,4.397011404,-0.1899052711076683,5.525103161423981,45.647499999999994,48.370000000000005,50.5,37.22,56.29,52.1818254,2.316767703,-1.0839944124726482,5.528444032142928,50.135,52.445,54.162499999999994,46.17,56.21,-21.27316887,41.08109756,7.027590249,-0.907080760758766,4.392708510088872,35.715,38.72,47.58,29.81,54.97
FISV,"Fiserv, Inc.",Technology,Large Cap Stock,13.1976494,0.7225258840000001,-0.15102235309977366,5.523952544621888,12.9,13.22,13.62,11.6,14.81,-12.05644384,11.60648221,1.817818954,-0.3629201609459183,5.520316383602772,11.32,12.41,12.84,7.24,13.81,4.414148068,12.11880952,0.508651223,0.4812781518944127,5.5285589471204295,11.7775,12.06,12.35,11.03,13.67,95.84880952,12.04600584,-1.092557770450751,5.521570775895469,85.68,93.58500000000001,105.535,70.11,117.08,7.812578669,103.3370732,11.3127394,-0.4935249483233864,4.400798695504796,95.9675,102.45,109.3325,77.0,123.89
DAL,Delta Air Lines Inc. (New),Industrials,Large Cap Stock,16.77844595,1.143352698,-0.47816107080049003,4.9948960889451905,15.8775,16.805,17.5425,13.99,19.11,-49.87428375,8.410316206000001,2.99911652,0.30583380008375105,5.4745526949818,6.52,7.67,9.34,4.12,16.46,11.31359592,9.361825397,2.482801207,-1.4587486303183932,5.493008820763581,6.9125,10.149999999999999,11.4925,5.05,13.26,54.2615873,4.103947068,-0.653678845955052,5.52653728492055,50.975,55.41,57.145,44.1,62.26,-37.65386956,33.83,14.16166291,-1.1074970944515108,4.325458490749665,22.597500000000004,25.655,46.1675,19.19,59.06
ICE,"IntercontinentalExchange, Inc.",Financial Services,Large Cap Stock,22.35792829,2.816005485,-0.4178698086521897,5.517423486790157,20.29,22.33,24.354999999999997,14.85,28.16,-21.9783184,17.44403162,5.155700762,-1.3007127338233757,5.48944302591447,12.79,16.89,21.59,7.92,28.98,-5.919520622,16.41142857,1.5099076319999998,-0.8769827761229094,5.5251934516512415,14.9575,16.665,17.2675,13.23,19.83,84.41539683,7.748067092,-1.5098304212251896,5.525184622566358,75.82000000000001,86.495,91.5,70.73,93.81,5.1344156210000005,88.74963415,7.1772671720000005,0.5706425395436914,4.403378464199925,85.205,90.8,93.22,66.63,99.49
AES,The AES Corporation,Utilities,Medium Cap Stock,16.62370518,1.120030811,-0.04681369037221916,5.523149903082775,16.105,16.81,17.435000000000002,13.86,18.66,-28.99848213,11.803083,3.6012208,-1.0330494226786664,5.481972409627451,8.77,13.15,14.68,5.0,17.17,-17.29629201,9.761587302,1.186603115,-0.8745303532335034,5.5219599515959565,8.885000000000002,9.94,10.7425,7.2,11.9,16.41638889,1.2501783359999998,-0.007770111125963375,5.5265632045785695,15.5825,16.38,17.2025,13.49,19.7,-10.45756624,14.69963415,3.2577563460000003,-0.7269995206612356,4.3836562898246045,12.535,13.075,17.1075,9.46,20.82
WDC,Western Digital Corporation,Technology,Large Cap Stock,16.43876494,2.319091302,-0.5119004968078396,5.515784546261548,14.68,16.06,17.915,12.96,22.7,23.65618391,20.32754941,6.352539013,-0.8610063808615069,5.48015451822795,15.72,22.16,24.52,7.8,31.39,43.5876827,29.18785714,3.586273767,-0.0911828259773282,5.5217398006781755,26.97,29.6,31.63,19.62,36.51,48.93607143,7.409987072000001,-0.7463778174595697,5.5178194093269655,44.662499999999994,48.95,54.1975,33.84,62.8,-2.587942279,47.66963415,11.12955729,-0.6277541251603171,4.380890927779161,40.5175,43.2,55.8525,28.81,69.44
BSX,Boston Scientific Corporation,Healthcare,Large Cap Stock,15.145099599999998,1.636507345,-0.9098308905172874,5.519607708770151,13.76,15.44,16.225,12.1,18.59,-23.98694451,11.51225296,2.26544734,-0.09760586997664422,5.512140024263939,11.05,12.48,13.0,5.48,14.11,-25.50725147,8.575793651,1.69500995,-1.051161386089158,5.5099088902141515,7.147500000000001,8.395,10.07,5.44,11.75,40.24813492,2.629623777,-0.7222697352610749,5.527289305432871,38.0475,40.525000000000006,42.335,32.91,45.37,-10.18611246,36.14841463,4.256842413,-0.2893445605921019,4.399735743383833,34.265,36.41,38.1325,25.83,43.02
XLNX,"Xilinx, Inc.",Technology,Large Cap Stock,19.09876494,1.347331165,-0.14094213053063245,5.522982968941553,18.14,19.03,19.92,15.77,22.21,-10.80937247,17.034308300000006,2.601538925,-0.7551897130760792,5.521360361485746,15.46,17.57,18.99,11.15,21.21,10.74149467,18.86404762,1.6462315669999998,-0.6525414809202337,5.52560477590559,17.7325,18.865000000000002,20.134999999999998,14.85,21.96,106.2875,12.79355234,-0.9826926170342722,5.5222576004781,94.77250000000001,104.255,116.6275,81.71,137.04,-21.55078695,83.38170732,5.580196422,-0.2180850548156057,4.404466827647604,79.61500000000001,84.25999999999999,87.3075,68.68,91.95
CLX,Clorox Company (The),Consumer Defensive,Large Cap Stock,43.28609562,1.5043927330000002,-0.4133903575894875,5.524850390167794,42.28,43.22,44.33,39.14,46.64,-6.957041385,40.27466403,2.189946995,-0.8413983581219528,5.531923544391977,38.62,39.92,42.02,36.22,45.08,11.51650276,44.91289683,2.208232321,-1.1694108702236885,5.5282248627800845,42.89,44.985,46.99,40.48,48.75,150.21269840000005,4.426766541,-0.4391976647863536,5.528997870173984,146.73000000000002,150.26999999999998,153.07,141.08,162.12,20.94890224,181.6806098,15.53738124,-1.3450808734031894,4.40312103688591,166.98749999999998,179.375,195.1975,154.98,209.83
HIG,"Hartford Financial Services Group, Inc. (The)",Financial Services,Large Cap Stock,70.83884462,3.506080527,-0.4420086303432047,5.5242347464812385,68.35499999999999,70.97,73.035,62.62,78.76,-39.61269666,42.77766798,18.11704969,-0.5821743378300797,5.418546066139102,29.45,50.62,55.13,3.83,64.12,-53.86027119,19.7375,3.575672408,2.2571940732195586,5.510820625864955,19.2925,20.4,22.064999999999998,8.33,24.4,53.43940476,5.412737674,-1.1053720291300593,5.52423702702484,48.24,55.055,57.94,41.29,61.39,-21.47499982,41.96329268,9.611435582999999,-1.0552591955947763,4.381754119966732,34.6675,38.29,51.195,26.03,59.27
CNP,"CenterPoint Energy, Inc (Holding Co)",Utilities,Medium Cap Stock,9.70501992,0.55045463,-0.4848037275763794,5.523863579398954,9.235,9.65,10.06,8.55,11.08,-12.0625419,8.534347826,0.997647267,0.13665146367652706,5.526267064446709,8.02,8.87,9.27,5.35,10.0,-0.108136892,8.525119047999999,0.7551683709999999,-0.8144354533055673,5.525443150351402,7.897500000000001,8.785,9.2025,6.67,9.53,27.82464286,1.356620872,1.1283573159568432,5.528220199198136,27.2875,28.04,28.9225,23.92,29.84,-32.90997095,18.66756098,4.422153143,-0.8734397530627991,4.379969336443032,15.7725,17.025,22.879999999999995,11.99,26.65
BWA,BorgWarner Inc.,Consumer Cyclical,Medium Cap Stock,17.33896414,2.681701349,-0.4962486719086448,5.513265061585345,15.865,17.71,19.215000000000003,12.0,22.96,-2.023086975,16.98818182,4.649151725,-0.8029107989219844,5.492362555064221,13.65,18.33,20.27,7.17,24.23,-7.755901098,15.67059524,1.622743497,-0.9927755572970018,5.524107881683414,14.142500000000002,15.625,16.8925,12.55,19.86,38.64579365,3.40754456,-0.3268539469181921,5.5255049476603615,36.2775,38.974999999999994,40.904999999999994,30.27,45.63,-27.28581055,28.10097561,3.959143382,-0.8303599343704269,4.396820316566822,25.42,27.8,31.365000000000002,19.63,34.77
ADSK,"Autodesk, Inc.",Technology,Large Cap Stock,43.98533865,3.366195981,-0.8032624951928846,5.52253042746062,41.504999999999995,44.03,46.69,37.15,50.8,-25.98225335,32.55695652,7.873257871,-0.4001909709966358,5.501624516152374,30.45,33.83,38.63,14.37,48.24,-20.09619814,26.01424603,3.5524538160000003,0.09802456507236544,5.520112063530744,23.8775,25.46,28.6225,17.01,34.89,158.8931746,13.26942285,-0.7473619398367948,5.525943536453444,148.6775,159.015,170.165,121.85,185.38,12.00798853,177.97304880000004,21.24931573,-0.978243764684212,4.399562891370136,160.2575,180.60000000000002,194.74,136.0,210.76
WEC,Wisconsin Energy Corporation,Utilities,Large Cap Stock,13.57693227,0.532407129,-0.9575217579303898,5.524684529818245,13.18,13.62,14.045,12.34,14.65,0.544871393,13.65090909,0.661814158,-0.0635592779392331,5.532209369958101,13.19,13.67,14.18,11.61,14.84,16.02198396,15.83805556,1.303041412,-1.1315309282225503,5.5260261735330465,14.71,16.25,16.91,13.05,18.11,81.84646825,8.165194512000001,-1.1036864099908903,5.524416306471967,74.97,82.995,89.35999999999999,64.77,95.74,13.24504911,92.68707317,7.280709755,-0.1504552020874308,4.4036236570003915,87.1575,92.845,98.7475,70.36,103.94
EXPD,"Expeditors International of Washington, Inc.",Industrials,Large Cap Stock,37.61940239,2.206809471,0.6966106054232846,5.523768115766529,35.894999999999996,37.28,38.48,34.0,45.24,-10.82927442,33.54549407,5.055272379,-1.222123064893676,5.52189158199073,29.41,34.52,38.06,22.68,41.67,-9.180313058,30.4659127,2.393315301,-0.4674371992851389,5.526390704117388,28.5275,30.060000000000002,32.11,25.79,36.8,72.81563492,2.979509437,-0.1266396452691736,5.5285889221297175,70.79,73.285,74.8,63.65,78.85,-4.030259867,69.88097561,4.563356628999999,1.9808708676295048,4.404536806500347,68.67,71.43,72.7425,54.56,76.37
TIF,Tiffany & Co.,Consumer Cyclical,Large Cap Stock,36.79780876,4.1752697130000005,-1.1093221308893793,5.518976633280066,33.17,37.56,40.305,29.34,44.35,-21.29654668,28.96114625,6.402155009,-0.4503166738163293,5.506912717781229,26.69,30.64,33.29,14.04,38.55,15.31363611,33.39615079,5.238446885,0.16327373353788222,5.516445681273148,31.2875,34.325,36.7325,19.37,42.61,98.28107143,15.55819439,0.1503268186748974,5.517596944718802,88.19250000000001,92.125,103.6,77.41,133.08,31.01287134,128.7608537,4.113811786,5.2619000611170685,4.406205306853956,127.11999999999999,128.28,132.635,110.64,133.66
KLAC,KLA-Tencor Corporation,Technology,Large Cap Stock,30.79330677,1.935852841,-0.6560422093023729,5.52348404484693,29.189999999999998,30.97,32.215,26.77,35.76,-33.2771691,20.54616601,5.256477705,-0.7372701817974976,5.497316668928959,17.99,22.75,24.38,8.87,26.82,-5.894079106,19.33515873,1.628476048,-0.4711228429325991,5.525885621507204,18.23,19.03,20.605,14.98,22.51,130.47039679999997,25.79572091,-1.1588203872190563,5.510100471580998,110.975,121.33500000000001,155.3975,82.94,177.02,19.85449416,156.3746341,15.33208765,-0.032224157483056626,4.4018388376849655,147.8125,157.95,168.20250000000001,113.47,177.92
MAC,Macerich Company (The),Real Estate,Small Cap Stock,36.41031873,2.544167742,-0.6269657901583585,5.523013796976807,34.595,36.12,38.53,30.48,42.64,-33.89616613,24.0686166,8.418624764,-0.08135322382793131,5.4575251927096735,23.73,27.36,29.56,4.58,32.71,-20.4757085,19.14039683,4.832590703999999,-0.4900874368240933,5.495773313086972,16.545,18.52,23.5375,7.91,27.85,32.14321429,5.436003372,-1.5927208162846007,5.515205423113037,26.7525,30.485,38.0675,24.63,40.63,-63.32040755,11.79,6.90200454,-1.2781130819107904,4.2491965453253515,6.59,7.46,20.075,4.94,24.77
